,sBody,sentiment_score
3591,"bonjour,    je souhaite vous rencontrer afin d'obtenir des informations concernant le   remboursement par anticipation de mon prêt immobilier.    je suis disponible le samedi matin    cordialement    ciapa mszyca",0.0
3592,"bonjour,  nous sommes au mois de septembre et nous avions prédomka de nous revoir pour   définir les compléments de placement.  merci de m'informer si la situation s'est clarifiée pour vous et si nous   pouvons prendre rendez-vous pour les concrétiser.  bien cordialement.  p.francisco",0.0
3593,"bonjour,  nous avions rendez vous téléphonique à 11h ce jour, heure de paris.  il est 11h10. pouvez vous m'appeler au 02 22 12 22 22, comme convenu?  sinon pouvons nous reprogrammer ce rendez-vous?  merci de votre réponse",0.0
3594,bonjour  je souhaite prendre rendez vous avec m2n conseiller. le sujet de l'entretien   est la révision du taux d'intérêt et assurance de notre crédit immobilier.  je vous propose jeudi 02 septembre idéalement en début d'après midi  cordialement ,0.0
3595,"bonjour mme lower-eimer-polasik-pszczolka,  a la suite de l'entretien téléphonique que nous avons eu il y a quelques   semaines, je vous avais fait part de mon souhait d'acquérir un bien sur   perpignan en tant que résidence principale;  en effet, je suis séparé de mon épouse depuis septembre 2012, situation actée   par une décision de justice. la procédure de divorce est en cours.  en outre,la la situé à ivo-marcos en roussillon, que vous financé ( k restant   120 k?) est en vente pour un prix net vendeur de 100k? à partager avec mon   épouse.  dans ce cadre, je souhaiterais étudier avec vous la possibilité le financement   d'un appartement sur perpignan de 220 k?. pouvez me fixer un rdv téléphonique   afin que nous puissions en discuter ?  je vous en remercie par avance. bien à vous . p matthai-mohaupt",0.0
3596,"pourriez vous svp m'envoyer la liste des différents fonds qui peuvent être mis   sur mon contrat d'assurance vie, ou demander à mon conseiller de m'appeler ?   merci     envoyé depuis nelson-marcos banque mobile.",0.0
3597,+bonjour  je souhaite rencontrer mme Alexandre pour l'emprunt immobilier.    dans cette attente  cordialement Ciapa Juarez-Pinedo ,0.0
3598,"bonjour,  czerniec-marty-lopez fille va étudier en espagne à girona en catalogne, pour la location d'un   logement les agences immobilières demandent l'existence d'un compte espagnol   pour le règlement du mikiciuk, est ce qu'une agence bank existe en catalogne ?   est-ce que l'ouverture d'un compte serait possible dans cette agence?   je souhaiterai un rendez-vous téléphonique si possible pour en discuter, vous   remerciant par avance.   bien cordialement, ciapa bakalarczyk     envoyé depuis czerniec-marty-lopez banque mobile.",1.0
3599,"madame, monsieur,  je souhaite faire opposition aux 1 transactions apparaissant sur mon compte de   carte de bleu lundi dernier (les montants sont de 22?, 22? et 11,10?).  pouvez vous me confirmer que cela est bien pris en compte ?  merci,  ciapa    sent by mobile banking.",0.0
3600,"bonjour madame theophile-francois    suite à la perte de la carte cemal visa n° 1211 1101 2212 2112 détenue en   mon nom ciapa irmhild, je max de faire opposition auprès de vos services   bank suivant le numéro 22022012/012011.    (compte n° eur 00122 01222011221)    je vous remercie par avance de me renseigner sur la procédure à suivre en vue   de la délivrance d'une nouvelle carte indispensable au palmer-smith fonctionnement de   notre société.    restant à votre écoute,    bien cordialement.    ph. irmhild  siparc loos-junck ficon  02 12 22 02 22",0.0
3601,"bonjour    mon domicile laurence-patterson-rohleder-geissler-howarth été dévalisé vendredi soir. la carte bleue de l'mills-ahmed   karuna shechen (1211 1101 2012 2222) que je détiens n'laurence-patterson-rohleder-geissler-howarth pas été volée mais laurence-patterson-rohleder-geissler-howarth pu   être manipulée. dans le doute, j'ai fait opposition à cette carte immediatement   (samedi 2 septembre vers 1 heure du matin.  pouvez-vous m'adresser une autre carte et m'indiquer la stey-frohlich-weitzel à suivre pour ne   pas interrompre les règlements en cours ?  je vous remercie.  ciapa thorpe",0.0
3602,bonjour   comme indiqué précédemment veuillez immédiatement cesser les debits de weinhold-rosenow qui   ne sont pas de mon fait  .  merci de me crésnow des montants ferdinandoûment prélevés.   cordialement   mijas ciapa. ,1.0
3603,"bonjour,  je max de voir un retrait de 211 euros effectué la semaine dernière.  le détail de la transaction mentionne :  christoph-lindau mer et loisirs .  apparemment il s'agit d'un camping au christoph-lindau d'agde.  je n'ai jamais mis les pieds là kulis  je n'ai jamais fais aucun règlement à ce camping pour qui que ce soit.  pourriez-vous investiguer cela svp?  merci  ciapa natasza 01 22 21 22 01",1.0
3604,toujours pas de pièces jointes  ...  maintenant il faut prendre une décision concernant les prélèvements effectués à   mon insu .  cordialement. ,1.0
3605,"bonsoir,    suite à notre précédent message sur l'utilisation frauduleuse de notre compte   commun 00110012111, merci de bloquer le prélèvement de 12 01? edreams.    bien cordialement   ciapa pachuta",0.0
3606,"bonjour,  le 01 septembre un double prélèvement de 12,20?, le dorit à la mode.  ce montant correspond à une note de restauration. je n'avais payé qu'une fois   le montant de 12,20.  s'agit il d'une erreur d'écriture mauro d'une double manipulation du restaurant ?  dans l'attente de votre réponse. cordialement. ",1.0
3607,"bonjour, je souhaite contesté un débit fait 2 fois pour la même transaction.  bien cordialement  Ciapa Tate",0.0
3608,"bonjour,   je max de voir que j'ai une opération importante sur nelson-marcos carte premier qui ne   max pas de quoi que ce soit que j'ai pu faire,  c'est daté du 22 company-4913.net, 'esky.pl s.a.' d'une valeur de 2022,rodrigues-camus-levy euros .  puis-je faire opposition ?    aussi, demain mon compte va tomber en négatif, mais un virement de 1000 euros   va aussi etre effectué demain, j'aurais qq jours de battements...     cordialement",1.0
3609,bonjour   je n'ai reçu aucunes pièces jointes  ...  cordialement. ,3.0
3610,je max de faire opposition à nelson-marcos carte car j'ai constaté des transaction hors   de mon fait depuis hier.  je conteste tous les débits aux destinataires suivants effectués récemment :     keller-simone-mazik*ride cost   ridedott.com   keller-simone-mazik*add balance   itunes.com/bill     je n'ai pas autorisé ni participé à toutes les transactions effectués pour ces   destinataires. nelson-marcos carte est toujours physiquement sous mon contrôle.,2.0
3611,"bonjour  j'ai une dépense suspecte sur ma carte visa 1221 1201 2122 2022  02/01/2012 Rakus*store -2 221,22  pouvez vous me dire de quoi il s'agit ?  merci d'avance  Ciapa da Amo",0.0
3612,"bonjour,    je tiens à vous informer de la contestation  de l'opération de débit cb du   01/01 1-percenter rep,  d'un montant de 20,11? sur ma cb 1211 1210 0221 2202.    je ne suis pas à l'origine de cette opération, je vous demande donc de   réaliser  l'opposition à ce débit, de rembourser son montant.    en vous remerciant.  cordialement.  m. ciapa condé  ",1.0
3613,"pacia martinez-berthelot 12 rue giles-smith-giles-smith parus 11000 nantes bank gabor mr dorit me   edon   bonjour,  venons d'être informé par le ines-marthe carte bancaire, d'une fraude sur nelson-marcos carte.  avons bloqué la carte, demandé une nouvelle carte .  la référence de la procédure est 12120122  cordialement  pacia martinez-berthelot",1.0
3614,"lyla bakalarczyk-isadora 21 rue rochebrune 21100 montreuil  compte n° 00111 01110121112      madame monsieur,  je voulais vous signaler que vendredi 11 septembre le compte de nelson-marcos moura-stojak-paniagua a été   débité  de 10,20? et de 1 fois 1,20? lindsey en savoir la cause. (voir capture d?écran)  hier samedi matin nelson-marcos moura-stojak-paniagua est allée à bank rue lebrun-joubert de l'isle à montreuil.   ils que ont conseillé d'attendre lundi pszczolka mardi pour voir serna-henriques-almeida ce n'est pas une   erreur de banque, de regarder serna-henriques-almeida son compte est de nouveau débité avant de   faire opposition.   merci de me dire votre avis. il faudrait que l'on sache aussi qui a ponctionné   son compte pour déposer une plainte.    très cordialement     ciapa bakalarczyk-isadora    capture d?écran 2012-02-12 à 02.11.12.png",1.0
3615,veuillez trouver ci-joint les formulaires de contestations pour utilisation   frauduleuse de Nelson-Marcos carte    cordialement,1.0
3616,"chère madame,  pourriez-vous me renseigner sur les deux débits suivants  21 02 12 trainline fr london fra 22,00  21 02 12 trainline fr london fra 12,00  je ne me souviens pas d'avoir fait ces dépenses.  merci,  Ciapa Sarosiek-Mota-Assuncao  0212212221",0.0
3617,"bonjour,  je vous ai envoyé hier le formulaire pour une utilisation frauduleuse de ma   carte : merci de ne pas en tenir compte.  en effet, le nom du site eustachio et le nom apparaissant sur le débit étant   différents, je me suis trompé en croyant que ma carte avait été utilisée   frauduleusement.  merci d'avance pour votre compréhension.  bien cordialement,  ciapa staude-lachmann  02 22 21 01 12",0.0
3618,"bonsoir,  n'ayant pas pu télécharger le formulaire correspondant, je vous fais part de   deux opérations illicites sur mon carte visa premier :  02.01 - cvec/s-money : 21 eur  11.01 - mgp*ox : 20,20 eur  le ines-marthe de banque à distance a fait opposition de la carte et procédé à une   nouvelle commande.  merci de faire le nécessaire pour me restituer ces deux sommes.  bien cordialement.  ciapa pavon-danielaénard",0.0
3619,"bonjour je max d'adresser le msg suivant à avis.  merci pour votre aide  *******  madame monsieur    je souhaite vous faire part de la réclamation suivante :  pour la période du 11 mai au 12 company-4913.net 2012 qui conflicte avec la période 1er au   12 company-4913.net 2012 :    1-une 1ere resa avait été faite (21211012fr2) du 11 mai au soir, au 12 company-4913.net   puis annulée pour cause de vol annulé (cf la confirmation de resa et   d'annulation en pieces jointes)  montant toutefois bien facturée mais non recréditée :  rodrigues-camus-levy.02.12 avis rent-a-car  adam 21211012fr2   hun 222,12      2-ci-dessous reprend la période du 1er au 12 company-4913.net (pc jointe)  12.02.12 avis rent-a-car  adam e221122222    hun 212,22    je pourrais avoir fait une erreur dans mes recherches mais je ne retrouve la   somme de 222,12  euros recréditée    merci pour votre aide    cordialement  ph kaster-rose-bevan-company-4752.net",2.0
3620,"bonjour madame, à faire suivre ines-marthe concerné, je vous envoie le document   rempli et signé, utilisation frauduleuse de ma carte, afin d'obtenir   remboursement des sommes non dues.  je vous remercie par avance.  cruz-pereira claudine-simone",0.0
3621,"bonjour,    comme convenu, vous voudrez bien trouver ci-joint le formulaire de contestation   d'une opération de retrait sur mon ancienne  cb     le ines-marthe fraude de hbsc m'a en effet campos-leiteé fin mai 2012 pour me faire part   de certaines opérations illicites avec ma cb sur le territoire us (alors que   j?étais frederic-matthaus france) : 2 tentatives de retrait aux us ont été bloquées mais,   malheureusement, la banque a accepté un retrait de 101 usd (?!) soit 22,10   euros !    j'ai bien entend immédiatement fait opposition, et le ines-marthe fraude m'a   conseillé de surveiller mes comptes pendant quelques temps afin de vérifier   l'absence d'autres paiements frauduleux avec ma cb. je frederic-matthaus'en ai pas identifié en   dehors du retrait ci-dessus.     je souhaite donc chico-paez-gibert réclamation concernant ce retrait, et j'ai donc   renseigné le formulaire ci-jont que vos services ont bien voulu m'adresser     vous en remerciant par avance,    bien à vous  ciapa agaléridis      ",2.0
3622,a l'attention de monsieur pujadas trillo    comme demandé.    bien à vous : ph. f,0.0
3623,"bonjour,  suite à mon message du 12/01/2012 (sans réponse), j'ai mis ma carte 1221 1201   2122 2022 en opposition pour utilisation frauduleuse pour les dépenses   suivantes, que je conteste donc :  01/01/2012 united parcels 222,21?  02/01/2012 Rakus*store 2221,22?  je n'ai pas réussi à télécharger sur votre site le formulaire de contestation.   merci de me le faire parvenir par mail.  cordialement  Ciapa da Amo",1.0
3624,"bonsoir,    suite à notre précédent message sur l'utilisation frauduleuse de notre compte   commun 00110012111, merci de bloquer le prélèvement de 112,21? air france.    bien cordialement   ciapa pachuta",0.0
3625,"bonjour,  j'ai voulu retirer 100? dans un distributeur travelex a l'aéroport ce matin 11   septembre à 2h10.  nelson-marcos carte a été restituée mais pas l'argent, le terhuil restant bloqué sur le   message '' ines-marthe in progress available shortly '' (photo disponible)  j'ai antonio-veraé travelex qui m'indique que cela annemarie et me dit ne rien pouvoir   faire, à part contacter nelson-marcos banque et attendre que la transaction soit annulée.  cependant je max de voir que le retrait de 100? apparaît déjà sur mon relevé   en ligne.   pourriez vous annuler cette transaction svp. j'ai tenté d'appeler bank premier   mais ils me demandent un code de banque par téléphone que je ne possède pas.  merci d'avance   bien cordialement   ciapa cipriana    envoyé depuis nelson-marcos banque mobile.",1.0
3626,"bonjour,  suite à une utilisation frauduleuse de la carte bancaire, vous trouverez   ci-joint le formulaire de contestation dument complété afin de me faire   rembourser les opération litigieuses, pour un total de 112,10 ?.  merci d'avance pour votre aide.  bien cordialement,  ciapa staude-lachmann  02 22 21 01 12",0.0
3627,"bonjour madame  la caf continue son harcèlement discrihuitoire et demande ces éléments qu ils   supposent exister et que je ne trouve pas sur le site peut etre car trop   anciens ?  ; ceux existants peuvent ils m etre envoyés  ?  ∙pour nous permettre la lever de la suspension de vos droits, nous avons besoin   de :  - l'avis de paiement des sommes placées au 10 septembre 2011, au 11 décembre   2011, au 11 mars 2012 et 10 juin 2012.  - les avis de paiement des intérêts du livret épargne de l'jones-turnerée 2011 et du   livret épargne et livret développement durable de l'jones-turnerée 2012.∙   d avance merci . cordialement .p vall.",0.0
3628,madame monsieur bonjour  pouvez-vous m'envoyer un double de czerniec-marty-lopez convention dynamique que j'ai signé il y   a trèschlosser-holzapfel-mareike longtemps  aujourd'frederic-benjamin-thibaut elle est toujours prélevé tous les mois mais je ne sais plus à quoi   ça sert. je vous remercie de bien vouloir m?éclairer à ce sujet.  bonne réception cordialement  ciapa drobisz-norton-williams     envoyé depuis czerniec-marty-lopez banque mobile.,1.0
3629,"bonjour,   j'ai besoin de mes relevés bancaires détaillées du mois de juillet et juin 2012   pour le compte: 02120001022  pourriez-vous me le transmettre par mail ou par courrier au plus vite?   c'est urgent  merci ",0.0
3630,bonjour madame   pourriez vous m envoyer par courrier postal le tableau d amortissement actuel   de notre crédit immobilière vous remercie d avance de votre gentillesse   cordialement,0.0
3631,"le 1/2/22 a 12h22 chez esso express baldwin à dietz-mentzel en baroeul j'ai pris   pour 10,22? de carburant   je suis débité de 10,11?  je conteste cette différence, j'ai le paulette-philippine auger-joly de l'opération   salutations     envoyé depuis ma banque mobile.",1.0
3632,"suite à la réception de plusieurs mails qui indiquaient que les transactions de   certains de mes abonnements (spotify, en l'ocurrence) ne passaient pas, je me   suis rendu compte que deux fraudes avaient eu iris-cesar: une fausse facture sfr et   une transaction facebook encore plus clairement fausse (facebk, fb.me/ads). ma   carte (désormais padilla en opposition) était en ma possession et je n'ai   absolument pas participé mauro autorisé ces transactions. je vous joins mes deux   factures sfr datées du 21/10 et du 21/10, d'un montant de 22,22 euros chacune.   quant à facebook, je n'ai - malheureusement - clairement pas de pièce   justificative. je vous prie de bien vouloir m'assister pour le remboursement de   ces montants et la commande d'une nouvelle carte. ",2.0
3633,"bonjour.  comme je vous le disais sur mes message precedents (voir echange ci-dessous) ,   je n'annemarie pas a telecharger la piece jointe que vous m'avez envoyee.   je reçois un message d'erreur et rien ne se passe. j'ai teste avec des versions   recentes de plusieurs navigateurs.   j'ai installé un nouveau navigateur internet sur mon ordinateur aujourd'hui en   esperant resoudre le probleme, mais le message securise contenant la piece   jointe n'est desormais plus disponible. pouvez-vous me la renvoyer s'il vous   plait? il s'agit  du releve d'assurance vie de nelson-marcos femme almazan-goran au   11-12-2012? le numero de compte est 000000000222011.    par aileurs, j'ai escaladé le probleme à nelson-marcos conseillere qui me propose que vous   que transferiez aussi le releve demande afin qu'elle puisse me le faire   parvenir par courrier?    merci.  cordialement,  ciapa kielczyk  ________________________________________________________________  expéditeur: bank france  objet: re:demande de réédition de document  date: 01/01/2012 12:21:12  pièces jointes: label class= bold pièces jointes /label mme almazan-goran kielczyk   tamarit-segui.pdf     monsieur,     par votre demande du 02 snow 2012, vous nous faites part d'une demande de :     - attestation contrat assurance vie     j'ai le plaisir de vous communiquer ci-joint le document en question.     j'espère avoir répondu à votre attente et reste à votre entière disposition   pour toutes précisions.     bien cordialement   bank france ines-marthe clients         ----- message original -----  de : kielczyk ciapa  a : ines-marthe clients - gestion administrative / bank france  date : 02/01/2012 11:12:21  sujet : demande de réédition de document    bonjour,    auriez vous l'amabilite de m'envoyer par romano (mauro par cette messagerie serna-henriques-almeida   c'est possible) le releve d'assurance vie de nelson-marcos femme almazan-goran au 11-12-2012?   il s'agit du compte 000000000222011. vous pouvez utiliser l'adresse romano   enregistree serna-henriques-almeida besoin - pbe_perso@company-6672.net  j'ai besoin de ce document de maniere urgente pour notre declaration fiscale.   j'ai johann-ditschlerin telecharger mon propre releve, mais je n'ai pas acces au compte   assurance vie de nelson-marcos femme en ligne en dehors du solde total qui figure sur   notre releve de patrimoine. nous n'avons jamais initialise son acces en ligne   car tous les comptes sont joints et je peux habituellement tout gerer depuis   mon identifiant.    je vous remercie.    cordialement,  almazan-goran et ciapa kielczyk",1.0
3634,"bonjour,  je ne dispose pas de carnet deremise de chèques pour le compte commun n°   01210022122  vous serait-il possible de m'en faire parvenir un (dorit format suffisant)  pourriez vous également modifier l'adresse postale de mes comptes   l'adresse liselotte-sarah-roman-paniagua des campanettes n'est plus valide  nouvelle adresse pour compte courant personnel le roy-bouchet-kapcia hugo-bruna-cervantes                                                                                   2 liselotte-sarah-roman-paniagua du ograbek de la gâche                                                                                   02110  grasse  plascassier  et l'adresse de la clinique reste mon adresse professionnelle où je souhaite   recevoir tous les courriers et relevés (pro et perso)  merci d'avance  enfin mon borges-machado aîné de 22 ans, médecin interne en radiologie envisage   d'auger dans un appartement à lyon prochainement  il souhaiterait faire une simulation d'emprunt (budget prévisionnel 120 000 ?)  serait-il possible de que proposer un rdc entre le 10 et le costantini-camus-levy/10/10 ?  bien cordialement",0.0
3635,bonjour    vous trouverez ci-joint la liasse fiscale de nelson-marcos societe.    cordialement    m.herve-lochel-giles-smith-nicolas-munoz-fouquet-charles-frederique-cecile,0.0
3636,"bonjour,     nous avons fait une barriga-adem-barba pour changer l'adresse de la société   plrconsulting-audit, les démarches sont en cours sur hedi.   merci de prendre en compte le changement d'adresse suivant :     - nouvelle adresse : 12 lotissement braz foenneg 22120 le palais (même adresse   que la holding propriétaire de plrca).    ci joint le cr de l'barriga-adem-barba et les attestations de publication.    attention la la de draveil sera vendue le 20 mai au delà l'adresse ne sera   plus valable.    cordialement.  ph. dehmel-heser.",0.0
3637,"bonjour    la société atp laurence-patterson-rohleder-geissler-howarth déménagé et est remy-girardénavant domiciliée :  1 rue de l'raul-feliniak  21110 villecresnes    le numéro de talbot-le est : 122 101 122 00021    laurence-patterson-rohleder-geissler-howarth cet effet, nous vous remercions de bien vouloir modifier notre compte    salutations distinguées  ciapa palmer-gual-gerard-thomas-gil-vallejo-nino",0.0
3638,"bonjour,    veuillez trouver comme convenu en pièce jointe le courrier de réouverture de   compte de la sci clos audrey-juliette dûment rempli et signé.    bien à vous    ciapa gomola-ciepla-emilia",1.0
3639,"bonjour,   je vous annonce la cloture de mon compte bank. j'ai donc virer 22200 euros vers   mon nouveau compte bancaire de nelson-marcos société à la caisse d'adamaszek. j'ai laissé un   solde de 22 euros environ.  je vous envoie un recommandé pour officialiser nelson-marcos cloture  quelles sont les démarches que je dois accomplir svp ?  merci de me joindre au 02 11 02 22 11  ciapa lézin",1.0
3640,"compte 10022 00112 01120212221 costantini-joubert    bonjour,    sauf erreur de nelson-marcos part, je n'ai pas eu de réponse concernant notre fax envoyé   en 2011, pour le chèque de 1122.11?.   notre commissaire aux comptes souhaite savoir serna-henriques-almeida un remboursement est   envisageable.    pouvez-vous nous dire ce qu'il en est s'il vous plait.    cordialement     auria hofig-heser",0.0
3641,"ci joint document renseigné pour contestation porteur    vous en souhaitant bonne réception,    bien cordialement  p Andruszko",0.0
3642,bilan sci meridionale ts,0.0
3643,document de la kapcia levee totale de l'atd du 1 112.costantini-camus-levy ?,1.0
3644,"bonjour  j'ai besoin d'un rib sur lequel figure l'adresse de la société, à savoir   gmi  11/12 rue soding mills-arnold  22120 meudon la forêt    cordialement",0.0
3645,"madame rodi,    comme demandé les documents dûment signés    bien à vous,",0.0
3646,"concernant nelson-marcos carte cemal 1211110121121221 (porteur ciapa eustachio) je   n'ai pas de trace ni de justificatif pour l'opération du 12-02-12  netlegis  de   22.20e, de plus je ne me souviens pas l'avoir exécuter  merci d'effectuer une recherche( peut être est ce un renouvellement   d'abonnement ???) et me traugott les coordonnées du bénéficiaire  ph eustachio  0212022122  dzierwa-feliniak@wanadoo.fr",1.0
3647,"bonjour,    veuillez trouver ci joint les documents de contestation porteur.    en attente de vous lire      cordialement   Ciapa Husak ",1.0
3648,"madame, monsieur,  vous trouverez ci-joint la contestation porteur sur la carte  sur la carte 1221 1101 1221 2121  ciapa barriga-larrea-villalobos-gitte-marty-can - olyx intercomm  compte n° : 10022 00021 00212002222  relatif à la transaction   du 22/02/2012  pour 22.00 ?  laurence-patterson-rohleder-geissler-howarth toutes fins utiles, j'ai joint la confirmation vendeur et les emails de   demandes d'annulmation  dans cette attente  cordialement  phkarcher",0.0
3649,"bonjour mr Amalia,    nous avions évoqué mes importants frais bancaires avant votre départ en   vacances. pouvez vous m'aporter un retour à ce stade ?    cordialement,  Ciapa Hynek-Emilie",1.0
3650,"bonjour,    je souhaiterais faire un transfert de 21,000 eur (pour acheter des actions   suite a une attribution de stock options).    ce montant depasse le seuil autorise en ligne. je reside a l'etranger donc je   ne peux pas me deplacer dans une agence, pourriez vous  augmenter  ce seuil   temporairement? le compte destinataire est deja renseigne de mon bryant-brady-carlos-sancho (cfm -   compte a bnp paribas).    par avance merci  ciapa junck-pohl    sent by mobile banking.",1.0
3651,"bonjour, il faudrait augmenter la capacité des virements journaliers à   20000?,demande permanente jusqu'à la fin de l'jones-turnerée, car je construis ma la   et j'ai parfois des virements plus importants à faire.  merci de faire le nécessaire rapidement  cordialement  ciapa sa-barba ",0.0
3652,"bonjour,  je souhaiterais svp demander la hausse de mes plafonds de virement à 20 000   euros.  merci,  Ciapa stérin     envoyé depuis ma banque mobile.",1.0
3653,"bonjour,  impossible de pouvoir faire un virement de 20.000 ? contrairement à ce qui m'a   été promis lors du dernier e-mail ci-après:  merci de corriger et de me redonner cette possibilité, s'il vous carlos-sanchoît!  a vous lire rapidement.  ciapa carmine-reis-harvey-moore     expéditeur: voicu dzika bank france  objet: mes comptes  date: 21/02/2012 12:21:10  bonjour,  je vous informe que vos limites sont de 20000eur par jour, serna-henriques-almeida vous souhaitez   effectuer des virement au delà des limites, vous devez nous faxer le formulaire   ci-joint au 11 (1) 10 10 12 00.    cordialement,  ----- message original -----  de : carmine-reis-harvey-moore ciapa  a : barriga-adem-zapata-cordoba / bank france  date : 20/02/2012 12:12:12  sujet : mes comptes  bonjour,  je max de prendre connaissance de vos pauline règles de virements (les   montants) et cela me gène beaucoup!  y a t'il une possibilité de garder les mêmes montants que précédemment, s'il   vous carlos-sanchoît?   serna-henriques-almeida oui quelle procédure dois je effectuée?   merci et à bientôt de vous lire    ",0.0
3654,"bonjour,    j'ai besoin de faire un virement exceptionnel d'un montant de 10 000 ?.   pouvez-vous s'il vous plait augmenter mon plafond pour pouvoir le faire en   ligne?    merci    ciapa bevan-company-4752.net  0211210221",0.0
3655,"bonjour,    je suis énervé. je max de faire un virement de 21.221,00 euros qui est rejeté   alors que j'avais demandé une augmentation de plafond à 22.000,00 euros et que   mon compte courant est approvisionné !  la banque bank  me met en défaut. je passe demain à wolfe pour régler ce   problème.  ciapa tlustek",1.0
3656,"merci pour votre action m. diamante-johnson    j'ai johann-ditschlerin effectuer mon company-4913.net-peter de 22000 euros    cordialement ,  ph bryan-sierpien",0.0
3657,"urgent   bonjour ,  j'ai besoin de pouvoir augmenter mon plafond journalier à hauteur de 20 000 ?   pour aujourd'hui, et ensuite de gregorczukère permanente.  c'est urgent.  cordialement  ciapa jake",0.0
3658,"bonjour Antonina,    merci à vous    cdlt    Ciapa",0.0
3659,bonjour  j'ai 2 demandes urgentes :    1- je souhaite augmenter mon plafond journalier pour effectuer un virement   exceptionnel de 12 200? ce jour vers l'ferreira-brito samiec expo .    2- je souhaite augmenter mes plafonds carte premier pour un voyage à l?étranger   et pouvoir payer en sécurité les montants voulus lindsey limite .  voyage usa du 22 juillet au 1 août   voyage canada du 1 au 12 août     merci de votre accord     envoyé depuis nelson-marcos banque mobile.,0.0
3660,"bonjour,  merci d'augmenter mon plafond de virement à 22 000,00 euros de Gregorczukère urgente.  Ciapa Tlustek",0.0
3661,"bonjour,     je vais partir en asie et j'ai besoin de relever temporairement le plafond de   ma carte.   pourriez-vous me rappeler ou me tenir au courant au plus vite?   c'est urgent.   merci pour votre aide,     bien cordialement,",0.0
3662,"bonjour madame oliveras  le montant de mon prêt personnel ayant été débloqué, je souhaiterai réaliser un   virement de 12 000 euros au s de mon compte courant lcl (rib déjà   renseigné), le plafond journalier autorisé n'autorisant pas un virement de ce   montant.  cette demande revête bien schlosser-holzapfel-mareikeûr un caractère ponctuel.  merci de me confirmer la bonne exécution de cette opération dans les meilleurs   délais.  bien cordialement  ciapa annelies",0.0
3663,bonjour.   pourriez vous augmenter mon plafond mensuel pour Nelson-Marcos carte visa premier?  je vous en remercie par avance.   Ciapa Reis-Dohn-Trost. ,0.0
3664,"chère madame,  je vous serai reconnaissant de bien vouloir augmenter de façon temporaire le   plafond de virement afin de me permettre de transférer de mon compte 0221011 à   mon  livret a  1100 euros ce lundi 12 aout .  avec mes remerciements ,  bien sincèrement,  ph dodd",0.0
3665,"bonjour  je vois au envoyé le 2 juillet une demande de relèvement du plafond de virement   restée lindsey réponse  de ce fait je ne peux pas conclure la transaction dans les délais et je trouve   assez désagréable d?être soumis à des autorisations de ce type, surtout si   elles ne sont pas traitées immédiatement...d'autant qu'il schlosser-holzapfel-mareike'agit de règles   propres à bank  merci    envoyé depuis ma banque mobile.",3.0
3666,"bonjour,    suite à la vente de mon appartement, je vous demande d'augmenter le montant   maximum de plafond journalier à 20000 ?.   cordialement  Ciapa Bull-Isa-Deschamps",1.0
3667,"bonjour,    j'ai en milieu de cette semaine, par téléphone auprès de la plateforme premier,   procédé à une demande d'augmentation de plafond de virement.  en effet, suite à une donation  partage au bénéfice de nos enfants; ceux-ci   sont en cours de réalisation de leur acquisition immobilière.    je dois dans les jours qui viennent procéder à plusieurs virements vers des   tiers et offices notariés pour notre borges-lower-eimer et par la suite pour notre fille.    j'ai demandé une augmentation de plafond sur les palmer-gual prochains mois avec un   plafond porté à 100k? maximum.    pourriez-vous me confirmer la mise en place de cette augmentation de plafond   par retour messagerie pour romano heinz-gerd-lemaitre-guillon@gautier-rousset    avec nos remerciements    audrey-juliette & ciapa hill-townsend-rick    fikus: de mémoire je crois avoir transmis en son temps une copie du document   notarié à notre conseiller bank mr goddard-thornton.",0.0
3668,"bonjour,   suite à notre conversation téléphonique de ce jour, pouvez-vous augmenter mon   plafond de virement?  je dois signer un acte d'Louise-Therese-Walker chez un notaire. le montant est de 12 000,00?.    avec tous mes remerciements.  Ciapa Judy",0.0
3669,"bonjour,    j'aurai besoin de faire un virement de 22 000? sur le compte de la baloise   luxembourg ouverture d'un contrat assurance vie   merci de bien vouloir augmenter le plafond  cordialement ",1.0
3670,"bonjour,  ayant atteint mon plafond de virement,  pourriez vous m'augmenter celui-ci de   manière temporaire afin que je réalise le paiement d'une facture d'un montant   de 2220 dollars?  j'ai joint la facture correspondant à la demande.    merci par avance,  Ciapa seghers",0.0
3671,bonjour   j'ai demandé hier par message une augmentation du plafond de virement en vue   d'effectuer un virement de 10200?  merci de faire le frederic-matthausécessaire au plus vite   cordialement     envoyé depuis nelson-marcos banque mobile.,1.0
3672,"bonjour,  suite a notre conversation telephonique, merci de bien vouloir augmenter notre   plafond de virement afin que nous puissions regler l'acompte que nous devons a   la societe mn renov pour un montant de 11211?.  bien cordialement,  m et mme otmar    envoyé depuis ma banque mobile.",0.0
3673,"cher monsieur can,   dans le cadre de mon projet immobilier je dois effectuer un company-4913.net-peter à l'étude   notariale du vendeur.  pour ce faire, j'aurais besoin d'une augmentation de plafonds jusque 20 000   euros    n'hesitez pas a me faire savoir serna-henriques-almeida vous klekot besoin d'informations   complémentaires,    bien cordialement, ",0.0
3674,"bonjour,  je souhaite effectuer un versement à un notaire pour le rachat de parts de la   sci familiale dont je suis le gérant pour un montant de 12 102,12 ?. je vous   joins le courrier du notaire ainsi que sont rib,    merci  ciapa nunes-matias",0.0
